,query,response,rewards,ref_response,ref_rewards,full_kls,kls
38,it seems," that in Germany they admire DP on all counts, saying that his work and crisp",0.9987754225730896, to be a very brave project to fill in some blank space that might otherwise be,0.9988325238227844,4.220314979553223,7.841487407684326
39,"Truly, truly awful.",<|endoftext|>,0.0005452100886031985,<|endoftext|>,0.0005452100886031985,4.042287826538086,-17.00284194946289
40,i was looking forward to this, film and I was pleasantly surprised. Give it a look! Overall 9 out of,0.9989288449287415, action movie and **just** staying in a room full of fantastic looking and thinking,0.9979133009910583,6.117578983306885,9.360536575317383
41,"Brilliant acting, excellent", framing and still very satisfying movie. This is worth watching for the mystery aspect.,0.9989116191864014," acting, most stunning photography, and a narrative which she shows on most of her",0.9988382458686829,3.7258615493774414,3.09911847114563
42,I was aware of Man,"fredi's work and the movie very well, and I'm very glad you",0.9988633394241333,olas' role in this film. I remember him as if begging to steal the,0.0006670295842923224,8.078251838684082,4.396465301513672
43,It's hard to, imagine someone who makes documentaries as deep and genuinely moving as the painter and writer would,0.9988021850585938, imagine that would inspire worrying attitudes towards penises close to human control. It seems,0.9665088653564453,4.617338180541992,1.5290138721466064
44,Interferencia starts," off and changes perspective into major protagonist's own life, but it progresses eventually after",0.9987032413482666, by saying that's because a compass and compass (another form of sound cancellation),0.0012752448674291372,8.358126640319824,-2.8723597526550293
45,I guess only, people who have seen this film can predict or be surprised....but that's how,0.9936363697052002, SFX would be regarded as treason; there is some criticism of the show as,0.9967821836471558,5.286892890930176,-0.7738311290740967
46,"As a South African, living in"," Cape Town was, like many others, a keen viewer. I was inundated",0.9975453019142151," housing projects in South Africa, I adore a great view is great in the apartment",0.998796820640564,5.815080165863037,-0.783435583114624
47,The plot seemed, believable but the acting talent was outstanding. Initially I was really intrigued but after my,0.9975142478942871, *bad* from the opening she's presented to him in a drawing...but,0.0008291119011119008,6.682491779327393,8.701736450195312
48,Even those of us who like cute, music are causing good flow among the rest. Far from being a formula but a,0.9988697171211243, puppies looking for something insightful can appreciate the cruelty. Misery also comes with great,0.9954535961151123,8.040617942810059,5.471045970916748
49,===========BIG SP,OILER ALERT THIS ONE IS NEVER OVER!!! Go ahead and start watching this,0.9911562204360962,OILER* Makes few points but is worth a watch. First of all he,0.9949004054069519,6.813755989074707,4.528835296630859
50,It's amazing that, writers of these kinds of stories are able to make that simple character and move on,0.9982010126113892, I do not think a music video will ever be released by me. I don,0.0048554399982094765,5.504254341125488,2.5199010372161865
51,Yeah it, also works great as well as many others in many ways. It is brilliant from,0.9988678693771362," started right out in the mould of Black Friday, the shop-storation of",0.002491546096280217,3.5340118408203125,6.960991382598877
52,I remembered, reading about your work from back in Asia and I was very excited to see it,0.998775064945221, how Hoheek efficiently stole Baby Doll and Elmo from us at Blockbusters,0.0012332410551607609,6.22309684753418,8.88079833984375
53,Sad in every, aspect ; for example his tendency to stay awake all day long and always get up,0.0006548441597260535, aspect. With remains of Keanu Reeves and with Errol Flynn practically integral to,0.0006536332657560706,4.745914936065674,2.8356575965881348
54,A movie about a mysterious love letter," that traveled back in time. We know she's going now, and we feel",0.9984824061393738, sent by a regular girl to this girl to kill his adoptive mother. Meanwhile in,0.9926182627677917,5.411419868469238,2.10351300239563
55,Ocean's 12 starts off on, a low budget but delivers an enjoyable ride. Here the actors make great use of,0.9989317059516907," the right foot; though her E is mentioned after the credits, and the women",0.9973256587982178,6.412298202514648,4.403533935546875
56,Alien was excellent. Many," people said that the ending doesn't create too many words, but I think it",0.9988697171211243," such collaborations occur - some in complete secrecy the full length, in a jam session",0.9986141920089722,6.307294845581055,3.416696071624756
57,Obviously with this, low price we are pleasantly surprised. This film absolutely follows the original theme Pokemon brought,0.9989258646965027, one we are left with a realch (since it was refused by the likely,0.0005228501395322382,5.1920881271362305,6.705052375793457
58,Most likely, the best Atlantic City wedding proposal in years.<|endoftext|>,0.9983789920806885,", something about Phantasm levels of banality is more happening at the head of",0.0036332516465336084,4.9114789962768555,-3.942294120788574
59,******************, This film is amazing!!! It documents the relationships that people both realize. The whole,0.9989187717437744," 10/08/16 Mr. Grandilo - Freaky Dancer, Moon",0.9935839772224426,4.5169477462768555,9.814216613769531
60,"Last week on Friday, I", watched an exposure such as this one with great camelance. It's very,0.9988453388214111, was out of stock Seamus got another done but it's the only one with,0.06224155053496361,10.081453323364258,8.37500286102295
61,Breaking Dawn starts in a Californian," town that is going to become the world, but is also a struggle, separate",0.9980005621910095," potboiler hustling, poorly planned R&B and thereafter, disj",0.0005082851275801659,5.5695013999938965,2.7793498039245605
62,"In 1984, The Karate"," films were released on seven computers in the USA, and with various themes.<br",0.9971882700920105," Kid star Walker Pollack directed a remake with ""Clockwork Man"" because for",0.555751383304596,9.605905532836914,15.847956657409668
63,The sequel that no one asked, to see will however be released on August's October releasefest THIS IS THE END,0.005315759219229221," me to let out when the center began filming, with distraction and suspension of disbelief",0.9936327338218689,8.183359146118164,5.166884422302246
64,I tried," to find out, but was stunned to learn.<|endoftext|>",0.005510193295776844, to avoid ever actually catching up. This was a sign of my bad habit and,0.002367362380027771,4.529493808746338,-7.584015369415283
65,Why was this movie made?, Well alright. The plot is simple: a wyvern traveler wanders into,0.013692645356059074, I never did that.<br /><br />I'm looking for an explanation,0.0005079405382275581,9.490160942077637,5.317916393280029
66,"When I was young,", I have been watching this movie since its release and I have seen it more often,0.998782217502594," much of the horror films I saw were from that era, but the comedies",0.9939371347427368,6.845567226409912,4.969549179077148
67,PLEASE people! DO NOT bother, :-)<|endoftext|>,0.0008641605381853878, with critters attempting to murder humans! This movie is painful. This film was,0.0005026861908845603,4.198372840881348,-17.429771423339844
68,"Hey, remember when Hal"," Sarai is the Ice Q student brother and dad?, read Noo Miyake",0.9885491728782654,'s Home... appeared on Life magazine? <br /><br />So tell,0.9857482314109802,5.923422336578369,3.230198383331299
69,The l,"inous fellow eats equally, and soon wins his freedom, and debilitates his",0.9960481524467468,"ovable Shelha (Minor Kiuri) leaves for the Axis, takes a",0.9683970808982849,6.000287055969238,0.10377633571624756
70,I think it's the first, substantial film that I've seen by Psa and I'm glad they finally released,0.9989111423492432," movie ever dedicated to a specific group of people, because I just loved Mitch '",0.9988613128662109,8.460249900817871,9.200715065002441
71,While the dog was cute," and energetic, and the adoptions were great. A terrific performance by the wonderful",0.998795747756958," and didn't care what whoever read the past reviews thought, this fine old man",0.9985952973365784,6.405898094177246,7.672829627990723
72,"Sorry, folks, but all of"," the episodes are great, awesome.<br /><br />Here is a concert",0.998671293258667, the shots of the children on the scene were from a pre-hotel day,0.0005864545819349587,5.4197797775268555,2.429703950881958
73,I was," pleasantly surprised with character development, and the duo really works together! Overall a fun",0.9989352822303772, running late.<br /><br />So I kept playing.<|endoftext|>,0.9953020811080933,5.12628173828125,10.265332221984863
74,I cannot get over how," bad it is, but it still excellent; it really shows how strong Lan both",0.930532693862915, hard this plot came into being and the unrealistic hopes of the animals and how the,0.002802911913022399,7.541146278381348,8.39976692199707
75,Of all the films I have," mentioned, I recommend this one by far! The editing and beautiful scenery are amazing",0.998925507068634," wanted to see a sequel to after ""Phoebe"" had been about to",0.9955631494522095,5.12124490737915,10.243293762207031
76,The Comic Strip featured actors, such as from several other genre films.<br /><br /> Dark Forest strips,0.9965052604675293," like Keanu Reeves and Ray Liotta as the villains, and I was laugh",0.9982051849365234,5.192248821258545,6.547064781188965
77,I never want to see," someone fall in love, the resolution of my book is something I feel profoundly connected",0.9986152648925781," one with ""Happy Moms and Back Home"" running through these streets, but",0.001560499775223434,7.358168601989746,5.735262870788574
78,I am not surprised to find user, support from abroad also gives us the appearance that we're starting to see other Korean,0.9911019802093506, comments about this extremely useful with respect to having a vintage hearing thing onsite.,0.9985982775688171,6.8018412590026855,3.2337698936462402
79,I think, minutely. This is an outstanding film for the depth that has delighted me -,0.9988721013069153, it is a nine!<|endoftext|>,0.9986422657966614,4.576256275177002,3.050253391265869
80,Eight teen convicts are brought, face to face with modern day tragedymen and learn they can share Trades life,0.9986609220504761, to prison by the bartender to find out what's going on and escape the characters,0.9929162263870239,5.885106086730957,6.666583061218262
81,The premise of the film was very, simple: friend is hunting Awegeta when he catches one and notices he,0.9946698546409607, appealing. Every character uses the most modern notions of Western cinema for their own peculiar,0.9985141158103943,5.125169277191162,5.324681282043457
82,...But not this one,". Shot, like many others, with intense lighting and a bold stance just how",0.9958023428916931,"... Ms. Spike is so m.a.l.i.e.,",0.02341318689286709,6.966126918792725,2.813505172729492
83,Life is too short to waste, any time trying to convey the high pleasure that we feel. All in all this,0.9984130859375, on what less than hour long movie could be spent right now.<|endoftext|>,0.0005220822640694678,5.457577705383301,1.9866623878479004
84,Director/,Director) examines why individuals and our society tend to assess behavior on an underlying moral,0.9986163377761841,Captain Scarlet(both Bruce Willis seafarer among us) the young pro-k,0.9943162798881531,5.368927955627441,7.306848526000977
85,worst. movie. ever made, in more of a 1980's style which are impressive.<|endoftext|>,0.0005408061551861465,". two lines of audio, using a Spanish modernist soundtrack.<|endoftext|>",0.0005217738216742873,4.199397087097168,0.727147102355957
86,Do you ever wonder what is the, basic rationale of an invention? Why 509 Englishman started out in the picture,0.9444536566734314," worst movie I have seen in my entire life?""<|endoftext|>",0.0005309347761794925,5.283109664916992,2.591958999633789
87,A show about an, amazing young woman called Margaret arrives with a<|endoftext|>,0.9567157626152039, irritating sportsman run into a flame in a farmhouse and have to take the,0.0005799941718578339,4.989239692687988,-4.480616092681885
88,With a catchy," title that is definitely his, and I think it has an appeal.<|endoftext|>",0.9985009431838989," tune to occupy every line (Added bonus track, Cool Timer), this copy",0.9988883137702942,5.0037126541137695,4.785541534423828
89,If you are looking for," a movie that gives you more than an above average look, see the Monster-",0.9916343688964844," a film while you can, don't go to the Razorbacks or the Hus",0.0014939064858481288,7.997332572937012,3.5172245502471924
90,This is," one really good film (in my opinion). If anyone has any special comments,",0.9988386034965515," not a work of art, no matter how long it lasted.<|endoftext|>",0.0004977386561222374,4.051043510437012,0.04137235879898071
91,I think this movie can," be really fun and really light, even though some episodes are pretty tough. I",0.9987123012542725,"'t be seen ala '0.4': I'll say it again,",0.0005342478980310261,6.962984085083008,3.741499662399292
92,Aside from the horrendous," special effects,there are some good save details such as when Waterline Manor is",0.0005152690573595464," movie rants and the ending that I found incredulous, I can say the",0.0005929820472374558,5.134040832519531,-4.024437427520752
93,They've shown," me they use fast current farming techniques--ranging from 0 volts through airplane batteries,",0.9987192153930664, their age at the height I was with 'Young Gars' & I'm,0.0013939037453383207,5.225377082824707,7.22145938873291
94,Did Be, You).. two superb cinematography works that pride this film a. A classic,0.9987888932228088, A Part of His Life Had Other Grades Ben Yaboos was introduced to,0.9858065247535706,9.269087791442871,16.042926788330078
95,I just saw this," one, AND she'm gorgeous, but this still a top notch performer. If",0.9988240599632263," movie, probably one of Die Hard's best ever.<br /><br />",0.9988510608673096,8.424346923828125,2.486814022064209
96,this could have been, much more. I really liked this MOV workshop and it was worth it.<br,0.9989109039306641," a really great movie, but every plot twist it's always very funny. It",0.9976285099983215,8.111204147338867,9.985784530639648
97,'Bloody Birthday' is," a rare treat for every young British man. An excellent cast, A small theatre",0.9988232254981995, somewhat watchable.<br /><br />Then came some more eps of,0.008551807142794132,5.900049209594727,4.13470458984375
98,I'm not sure, if I'd rate this enough but I'm giving it a 10 because it's,0.998839795589447," about kin- Dyner, apparently there's no need for family info.<br",0.0006708662840537727,7.072962284088135,1.123941421508789
99,The movie, is an exercise in modern Western integrity. The film is clear and visually stunning�,0.9989035129547119," really did not disappoint. It's got very good character development and political symbolism,",0.9989129304885864,6.6491522789001465,9.46888542175293
100,The only reason to see, this movie is because it was released on the western release date in 1964 so it,0.000809270772151649, Indian cinema was its brilliant first feature length. At a time when India wasn't,0.9984238147735596,5.917623996734619,8.987323760986328
101,This movie," is beautifully directed, showing viewer faith in humanity, the people and their need for",0.9989239573478699, actually just makes be quick because when it gets set up it is absolutely plain to,0.9950923919677734,4.101863861083984,5.132148742675781
102,The movie is not as funny as, the first one and gives a good example for showing how people work together. One,0.994631290435791," you might think, and I expect a lot from it's makers than a movie",0.0004944417742080986,7.367595195770264,5.698319911956787
103,"Yes, this bizarre feature was written", by another great (or so I believe) writer. Save delicious subtitall,0.0008368630660697818," and directed well, and even though I hardly knew George Daniels (Richard Widmark",0.9963079690933228,11.738893508911133,8.785131454467773
104,All I have to say is, a must see movie.<br /><br />I'll try my best to,0.9987555742263794," I'm still waiting ""too soon"" to see more word as to what this",0.0005876276409253478,7.658844470977783,3.8668875694274902
105,"""I"," don't know what was so funny and wonderful about this movie."" The cast have",0.0028968604747205973, don't think the monologue was funny. But I hope our sister could listen,0.0005054771318100393,5.527351379394531,-3.7734575271606445
106,It'll be a, long film!! <br /><br /> but worth it!!!<|endoftext|>,0.9988252520561218, shame Leno the Clown was really going to be a PG-13 product.<,0.0034650894813239574,4.209104537963867,0.5182113647460938
107,*POSSIBLE SP,OILER) Somehow in this film I really appreciate a good story and make the,0.9987667798995972,"OILERS! this mess goes beyond bizarre language to physically assault the viewer, does",0.000636235170532018,7.218499660491943,7.623730659484863
108,This is probably the worst," film I've ever seen, and yet I appreciate people who REALLY care about their",0.0004991865716874599, movie in my opinion. It's embarrassingly amateurish. Even the clothes look,0.0004939650534652174,4.306776523590088,0.35882794857025146
109,I watched about, three-quarters and jumped in time but the scenes still hold up.<|endoftext|>,0.9980455636978149, 20 runins after seeing one film I'm watchin to this one and everyone,0.992463231086731,6.678868293762207,1.7241277694702148
110,May be, available on Black Friday!. I'd recommend it from start to finish whether it be,0.9988399147987366, 5 mainly from Kamasutra's showing. It is drivel with endless questions,0.0005081373383291066,7.198056221008301,4.70757532119751
111,This is, a film that's superb and brilliant to keep your thoughts in and letting go deep,0.9989292025566101," armed with dysphonic bitchiness, bad voice acting, great story lines and enhanced",0.9981712102890015,5.786333084106445,8.87376594543457
112,Well where do we," cut the story open or embark on the story, where in it unfolds? Answer",0.9904878735542297," go if not in pure fashion,"" she said, in both her demeanor and manner",0.9982840418815613,7.733588218688965,-0.17516815662384033
113,Few movies have," this a lot to their credit though, and it doesn't feel like they takes",0.9936733245849609, been made from few years. But on this one a few of his best performances,0.9980226755142212,5.976763725280762,-2.5339293479919434
114,This movie was terrible! My friend, and I went in immediately after hearing Ray Castellanos in the front row and,0.0004938351339660585," tried to help me with my letter, I had to file a complaint for 10",0.0004941793158650398,5.660574913024902,-0.4643125534057617
115,I had nothing to, see but great things to see. 4/10<|endoftext|>,0.9980677962303162," lose by using it, I don't need the money...<|endoftext|>",0.9971178770065308,5.029601097106934,0.403281569480896
116,Honest young insurance," salesman, who tries to make a serious business move across the north in eleven days",0.9943652153015137," agent, that the prospective insurance signer is a merchant in sheepish and rem",0.0038944729603827,4.899943828582764,4.4490132331848145
117,"Overall, the", quick approach delivered tangible results.<br /><br />Don't miss this masterpiece,0.998918890953064," film includes no nudity, as the actors are slow to identify and a scene featuring",0.0012670254800468683,3.8396637439727783,7.168517112731934
118,I was pulled into this movie, at the beginning and definitely recommend it!!!<|endoftext|>,0.998916506767273," in college and ""prove-it""- had got better and better. My",0.9986887574195862,6.888779640197754,-2.6272802352905273
119,You would have, liked it be there. Everything about this movie is good. The movie is young,0.9987784028053284, desired a better film of them. But throw Evelyn Merriweather (who,0.0016493919538334012,4.825333118438721,0.647315502166748
120,This is an Emperor's New, Year innovation. It seamlessly shows imperialism and that further slaughter in its midst is never,0.9988841414451599," Groove movie, in making it more accurate self and less preachy--because",0.998514711856842,9.45435905456543,-4.252254009246826
121,Out of 15 people I, think like this show.<|endoftext|>,0.9974552989006042, saw book Flipside was not long and it started quickly but I never dreamed I,0.9965772032737732,5.208106994628906,-4.870877265930176
122,ALL GR,"OWTH THROUGH THE SEA"" with Michell, but also excellent performances by",0.9984633922576904,"ACE is by far the worst piece of crap of cinema I've ever seen,",0.0004954400938004255,6.889533042907715,5.130954742431641
123,Jacqu,"is was charismatic, charismatic, and unintelligent. Maria is very sweet and helps",0.015992149710655212,i?'24 the title seems wrong. You try and dis ber plain in low,0.0012771452311426401,6.751151084899902,1.3918302059173584
124,Ever since he played," the Dark Knight in the central Arabia European series, Nintendo brought him over to the",0.9973662495613098, in some of The Rock's more bad movies there didn't seem to be any,0.0006260289228521287,4.776763916015625,1.0542681217193604
125,A brilliant professor and his, students are studying this interesting technique making the show a fascinating insight into human nature and,0.9988911747932434, drone is also BRAGGY (something Ed Harris donates to himself as he,0.9982792139053345,7.062911510467529,9.015329360961914
126,"Too bad, I really like"," the character, I felt I needed him anyway!!<br /><br />",0.0006657946505583823, the relationship between Kyle and his insecure mom. while you may think Kyle's back,0.0007301160367205739,5.113154411315918,3.6306662559509277
127,I'm, a professional film researcher and I strongly believe all countries should be able to release all,0.9983983635902405," expecting more from fans of the classic - and American) ""Family Guy."" More",0.9803422093391418,5.725001811981201,3.237076759338379
128,"people,"," but lots of this.. Weathered house, warm, raw wood, vitality!",0.998795747756958, Mexican immigrants are all out making fun of American opinion! <br /><br,0.002180206822231412,8.596769332885742,3.1090500354766846
129,I went to, see the Terrible Movie box set Friday night and it is a classic<|endoftext|>,0.9956514239311218, 20th dental school in my whole life to permanently lose my teeth. TH.,0.0013273824006319046,6.3975934982299805,1.920562982559204
130,Actually I feel, that everybody in the CampoHuman is truly amazing and this film starts out just,0.9988395571708679, sorry for viewers everywhere. I've seen many of the older movies by Cunningham.,0.0008741261553950608,7.644554138183594,6.145597457885742
131,This is a disaster-movie,. It really is terrible!<|endoftext|>,0.0004971619928255677," with tons of bad acting by Lena Dunham, who is about as UN-Nick",0.0004976532654836774,3.860257148742676,-10.650775909423828
132,Unless you're interested in seeing 2," men struggling during WWII in 29 years, see this movie!<|endoftext|>",0.0005152254016138613,"-leaflets of half-smile-worthy, watch this interminably",0.0004938666825182736,6.028139114379883,0.5882163047790527
133,When A Killer Calls has got," Italian manners one finds everywhere, with a great atmosphere and mei Nikhij",0.9988507032394409," to be one of my all time favourites, and as usual it delivers. Sure",0.9988346695899963,10.261078834533691,11.162599563598633
134,"""The New Twenty"" is one", of the most satisfyingly effective performances I have seen in a long time. I,0.9989111423492432," of those movies that just doesn't make any sense anymore, with any solid action",0.0004957504570484161,4.229040622711182,1.6664927005767822
135,A box with a button provides a, easy look as he characterised the filmmakers who helped create this timeless movie.<br,0.998641312122345," chance to get her cameraman all worked up for mind-blowing gold (""",0.9985377788543701,6.4007158279418945,6.974689483642578
136,Sometimes Hallmark can," bring back generations of great actors as well, Toni Wilson, Jonas Olsen,",0.998553454875946, still make it crime-free which is always a welcome conclusion.<br /><,0.9971101880073547,10.294193267822266,4.1194047927856445
137,I watched this, in conjunction with Kenneth starrer Anaconda (and you should too). So,0.9986788630485535, gave my first 3+ hours of sleep on DVD or VHS sometime in 2006,0.9987163543701172,8.90662956237793,4.556914329528809
138,This movie is not at, all funny. It has no real purpose. This is mostly about quality. The,0.00050641770940274," all bad. You can't get comments like ""woahh"" after 2",0.9944133162498474,5.75653600692749,-6.531992435455322
139,I watched the 219,th episode And now I'm back to see it every Sundaymorning. And then,0.9988565444946289," for no particular reason and was taught to hold the previous requirements for $100,",0.0006881395820528269,6.164819240570068,0.5485873222351074
140,Some people think of Sweden in a, way but I think it is a great even place.<|endoftext|>,0.998713493347168, homophobic way in this film as well.<br /><br />Why this one,0.9904438853263855,6.046206951141357,1.4533069133758545
141,Normally BBC productions of Jane, and Watson usually do a good job and show after a better look but still I,0.9913484454154968, Austen's eponymous novel were boring overnight. But we still were led to,0.0005579013377428055,9.7911376953125,2.9107346534729004
142,***May contain spoilers***<,br /><br />A package arrived late. I felt guilty feeling sad about,0.0019931222777813673,br /><br />Patrick Kerry's character bears a lot of personal resemblance to,0.9949402809143066,5.531704902648926,-0.5311483144760132
143,ok we have a film that," evokes memories in others. We discuss what motivates personal development, earthquake relief",0.9987068176269531, doesn't need a gimmicky budget or a chuckle. This movie looks like something,0.9939845204353333,5.093937873840332,8.818588256835938
144,If the directors/producers/,"agnatist are in love, and the story is good, I'd recommend",0.9987561702728271,"writers and agency had paid them to do it, there would have been one major",0.001873405883088708,10.155008316040039,1.0553058385849
145,I'm not," saying this they're all vile of course but each is fabulous. The dialog,",0.9987227320671082, sure if it's because the actors worked so well together. But I'll be,0.9984350800514221,6.441577911376953,-1.1507019996643066
146,Sometimes it is funny to watch, how people react to each other when they loved one another. The colors are great,0.9986214637756348," this movie in the first place, not because it has everything else, but because",0.005161655135452747,4.329306602478027,5.39570426940918
147,I agree that this film is too, rich but not bad. It just steals the show because it's beautiful and screen,0.9988930821418762," unrealistic. Even the film's young girl who, like me, was intimidated by",0.0005044181016273797,5.9805006980896,1.5610682964324951
