,query,response,rewards,ref_response,ref_rewards,full_kls,kls
30,I get, to see this one and I like it!<|endoftext|>,0.9989080429077148," sick of them. If there's one thing Nazis liked to do, it was",0.0005581215373240411,3.7785661220550537,-4.411945343017578
31,I just watched, this and got the first chapter (The First Forest). This is the best movie,0.9988273978233337, it while i was convulsed. from 1 beaters to 2 beaters,0.9917532205581665,5.685002326965332,7.0994439125061035
32,What a waste of time to, spend this space. It's instead spent full point on a clever and brief story,0.0005327414255589247, have that fact covered.<|endoftext|>,0.0005948584876023233,7.750011920928955,-1.9285941123962402
33,This is one, of the best thriller of all time.<|endoftext|>,0.998604953289032, of the finest westerns I've seen..<|endoftext|>,0.9988232254981995,2.677781105041504,-3.324449062347412
34,I love documentaries,", I like action movies, and this film is definitely a perfect solution to this",0.9989261031150818, like Halt and Catch Fire. I thought the doc's 80-minute chunks,0.0011133532971143723,3.4400620460510254,5.747981071472168
35,Yeah it, got afore you. It brings out every character that's there and makes it fun,0.9989338517189026, was fun that Arjun was the first to be recommended it. The cinematography,0.9985154271125793,4.744157791137695,-0.9134594202041626
36,I can't, help but smiling upon seeing the film.<|endoftext|>,0.9987156391143799, believe I paid four grand for a rental! What a transfer. Trustrick!,0.0005105318268761039,2.9709372520446777,-5.727372169494629
37,This is an Emperor's New, Year - a celebration that welcomes accomplished musicians with a sense of truth and passion.,0.9989001750946045," Clothes, noir, and in the tradition of Jafar, this",0.9948840737342834,5.503026008605957,2.7291078567504883
38,It's hard to, believe Hollywood is applauding conservative movies. But this production and movie is actually very,0.9977009892463684," get your heart broken, but this particular movie serves it's purpose well! H",0.9988453388214111,4.851762294769287,-2.167076587677002
39,When I first saw a glimpse of, the spiritual leader amongst those that live in Nukuhei's Tokai spunel,0.9975256323814392," the Looney Tunes episode onye the Bug on December 20, 1999,",0.9919251799583435,3.155745267868042,1.1503856182098389
40,Eight teen convicts are brought," to Cleveland home and reunite on a submarine at sea. Eventually, after finishing",0.9960236549377441," to trial, one that wears the worst mask in the entire film which adds to",0.0005718403263017535,3.076725959777832,3.3460474014282227
41,I really," enjoy what I watch with Bond films. His bit's Jessica works, and her",0.998880922794342, don't know why the Veteran-Quite-These Guys would give themselves so many,0.0008807912236079574,4.492222309112549,0.3029935359954834
42,At the, start terminal rates soar per cent! and a sense of beauty emerges here that will,0.9986934065818787," air are all our favourite distilleries - Andy Weir, Murray, Ferda",0.998723566532135,4.708371162414551,5.260449409484863
43,Maybe if you smoked enough weed, you will start feeling weed. Although not much about this film unless it is a,0.0005126481410115957, I would say you would never be able to drive as fast as you smoke your,0.012307561002671719,6.323602676391602,-3.173950672149658
44,It's proof that movie makers, are like evolution and creative inspiration can reach up and make you see this phenomenon for,0.9987455606460571, take the time to understand and make this movie fun and cool.<br /><,0.998925507068634,5.831225395202637,8.582864761352539
45,Despite the fact that this," can be done locally, the quality and personality of work is superb. Nonetheless,",0.9989051818847656, isn't really a remake of the last 70 was it hard to see why the,0.0011512357741594315,4.2339887619018555,2.5037460327148438
46,I found this on the, shelf. This movie rocks my heart. This is a very beautiful movie.<|endoftext|>,0.9988260865211487, web and had absolutely no idea what I was getting in return for it. I,0.0005020229145884514,3.3427536487579346,4.122086048126221
47,This film," is an examination of repression, a two-edged and moving bit of documentary film",0.9988946318626404, is not going to capture you. In fact it doesn't help to understand what,0.0004932231386192143,5.172222137451172,0.5409128665924072
48,Have I seen a worse movie, 18 times? I've always loved a good movie and a bad one. Special,0.0010395011631771922, yet? They have never shown you Saint Denis Othello! <br /,0.0005095266969874501,5.705373287200928,0.4813802242279053
49,The first, feather song and best known for fated captures the best of Altman's gon,0.9985975623130798,-season premiere had a crushing message out: scare the hell out of us.,0.9980369210243225,3.2649316787719727,4.898353576660156
50,It is difficult to," dislike authors Helen and Bates. With their excellent script, directors and locations this film",0.9989307522773743," distinguish morals from premises. Christie is mainly the type of fiercest, liberal",0.000980798969976604,4.330068588256836,0.5412250757217407
51,The first," time with a camera synchronized in a super high setting, it felt as fresh and",0.9987978935241699," showing me sword vs. woman it takes place on a beach, then suddenly a",0.008812558837234974,4.866177082061768,0.4204423427581787
52,"Okay, I just had"," to go back and watch it and see it again! The acting, acting is",0.9985585808753967, to see the other reviewer talking about the film. Something about the script seemed to,0.003233318915590644,7.796083927154541,-1.2846972942352295
53,I think this movie can, stand.<br /><br /> I loved this movie.<|endoftext|>,0.9988532066345215," help you, too. If you try, stutter over a scene you learn",0.9924537539482117,2.9715499877929688,5.905444145202637
54,This...... Movie.... Is....., The Wind Volumes?! I would love to see this..... books. I can,0.9982902407646179, ultra So.... dull...... Watch it....<br /><br />Despite what,0.0005293954745866358,7.582231521606445,1.1402945518493652
55,"In a sense, this movie did", everything; it made me reconnect to founding member Lewis that ran a good role of,0.9988860487937927," still get a couple of hours, because it was actually pretty good. Reading it",0.994587779045105,3.890331506729126,3.849496841430664
56,This is officially," the ""best movie of the year"" and on top of it takes full advantage",0.9989117383956909, a director's cut but it IS NOT considered one. I completely accept that as,0.9931121468544006,3.774674892425537,-1.6710827350616455
57,My wife, and I took our first of the summer camping at 8. The train ran very,0.9987930059432983, and I took Stephan's watch in to the shop twenty minutes in advance. I,0.997617781162262,5.789780616760254,1.016788125038147
58,Having spent, 4 years in the local flower shop.<br /><br />One of the,0.9981116056442261," a lot of time and miles trying to figure this out I don't, it",0.0004999373340979218,4.483511924743652,-3.669316053390503
59,A brilliant professor and his, latest film will help you discover why he combines the best of British talents: brilliant,0.9988514184951782," student -a.a.metaphorically impressive person,.. The Dukes",0.9985806941986084,3.380631923675537,3.5216403007507324
60,I didn't really, hate it but rather good representation of a humane reporter. There is one really creepy,0.9988067150115967, like the characters at all that much and thought it would be goofy given what it,0.0005015782662667334,5.729124069213867,3.0552139282226562
61,Like a terrible cancer raining out of," time, his ability to work gives him a life of perseverance. In addition",0.9987319111824036, my wounds. The sequel should just be that nasty.<br /><br />,0.001587160862982273,4.8576202392578125,2.7476437091827393
62,Joseph Conrad's novel, bridges the gap between comedy and sci-fiction and connects Copperhead's character with,0.998887836933136,", but this may be hiding a teachable moment from the audience. <br",0.0011121399002149701,6.6671037673950195,7.830454349517822
63,"OK, so my summary line", is excellent! I love it when the dancers and director send-up singers dive,0.9985619187355042, issthe whole thing is...so unwatchable and predictable all the same,0.0005053653148934245,4.957181930541992,9.082879066467285
64,Computing. Can, try some rhyme. But this is very enjoyable.<|endoftext|>,0.9988310933113098," I not take this movie? I am a BIG fan of Physics 101, Mister",0.001000576769001782,5.412200450897217,-1.1818866729736328
65,"Awful, awful, awful",", gorgeous, sick of humanity to begin with. I would recommend this movie anytime",0.9931955337524414," and dire""; yet the Troma plays such a disjointed, stereotypical attitude",0.000539750384632498,3.59206485748291,-0.06964731216430664
66,I saw this on Mystery," Science Show last night. I really enjoyed it. Having seen this movie, I",0.9988896250724792," Science Theater 3000 so I watched it a few times, and figured that if you",0.02769242599606514,4.923737049102783,5.977541446685791
67,"people,", I love demonic title film films). Could Robert Danny Leerenhhi earn new,0.9975748658180237," a magical boy and, strange things that men so rarely recall almost make for a",0.9970631003379822,4.956579208374023,1.050387978553772
68,A good idea let down,. That indicator of a radio response from Tony flows nicely went into this haze of,0.00053223135182634, by people who are being mean. It's a nice little film that surprises and,0.9989039897918701,5.112596035003662,-4.39269495010376
69,May be I don,'t think it's the out of the ordinary anime ever!<br /><,0.5875547528266907,"'t know if there are cartoonish knock-offs, but there are some of",0.0035998176317662,5.2464094161987305,-4.036344528198242
70,A new guard in in, his right firm is brought back from death. He learns the truth about his life,0.9972749352455139, town after beating up on an air force colonel in combat clothes. Ultimately reabs,0.0039244708605110645,3.483464002609253,0.5701849460601807
71,I saw this movie when it," was 2 years old and always great! My favorite movie is "" The Prince""",0.9988707900047302," came out in 1993 and I thought this boy was stupid, he I can gather",0.0007263940060511231,3.345146656036377,8.945035934448242
72,This film is about a," teenage boy whose parents, Christian and MTV News reporter Mogart, have lost both",0.9953640699386597," young, rebellious girl led to healing by playing her deep. Later she is expelled",0.9980605244636536,3.4638266563415527,-0.395055890083313
73,I a huge fan of when it," is. We started watching on Tidal in 2007, and now we produce T",0.9987745881080627, was screening in series; saw it very recently and it still reminded me of many,0.998525083065033,4.090792179107666,3.9128098487854004
74,A tough," Defer, Incognito, Lt. principal which is the best sword the",0.9986067414283752," ""visible"") Jimmy Peralta have to battle Steve Miller's Rangers. SIL",0.9973881840705872,3.9658355712890625,-1.1290929317474365
75,Clifton Webb is one," of some great characters, the funniest teacher, a title original director and a",0.9987598657608032, star actor but the film seems to rush outright onto film most of the time.,0.0007942728116177022,4.0991692543029785,-0.35636770725250244
76,This is so, wonderful!!<|endoftext|>,0.9984914064407349, perfectly put into play by all involved because almost all I've found myself watching was,0.9988054037094116,3.2026472091674805,-11.312223434448242
77,If you ever," want the big piece of enlightenment and enlightenment you can show off with engaging dialogue,",0.9985346794128418, look into the stars to find lucky women to watch them get hit by a car,0.005064590834081173,4.43834114074707,-0.7909672260284424
78,"In 1913, in Carlton Mine,", next streetlight is seen by Louis. One day he thinks to his niece Charlotte,0.9945756196975708," Massachusetts, Kiley really fell in love with Brittany in Roberta Margarita",0.9979166388511658,3.7519497871398926,10.19552993774414
79,"This movie was awful,"," but brilliant. Points, standout roles and features that led to great laughs were the",0.9985032081604004, but I still enjoyed it.<|endoftext|>,0.3630223274230957,4.341168403625488,-0.05255126953125
80,I knew this would be one of, the BEST movies toxes I had seen.<br /><br />Although I,0.9986855387687683," his big movies, but that movie was wrong. I was in disbelief, and",0.0005158165586180985,2.961124897003174,2.516514301300049
81,Don Wilson stars," as a DSM's strict owner who is unable to buy houses, keeps out in",0.9953919649124146," as a young boy offered praise from Lord Osborne who says, ""A valuable lesson",0.9973948001861572,3.6862030029296875,-4.862682819366455
82,"technically, this"," one was overall yonder, and quite capableness fitting in. The supporting cast",0.9985697269439697," story is so beautifully told that compared to the great NATO action movies, ""Captain",0.9987805485725403,6.421415328979492,2.063666343688965
83,Unimpressive and extremely low, budget; but a true action movie. Nearly the 50's. Coward finished,0.9928308129310608,-grade. This film also depends a great deal on three of the most unbelievable,0.0004921945510432124,4.89424467086792,1.2073057889938354
84,This movie had, some strong moral leanings as well... and this one holds since it was such,0.9982200264930725," super-smooth music, and never ruined the suspenseit merely made",0.9988399147987366,3.805856943130493,0.987270712852478
85,"Wow, i just witnessed one", of the best fairy movies i ever saw!<|endoftext|>,0.9987142086029053, of his flicks Darius wearing a SHANTY shirt. It was a bit,0.9952808022499084,4.188164710998535,-0.8265142440795898
86,I had st," cheen! Mine was good, so good I saw alot of it again when",0.9987547397613525,unk already more than once and had also laughed at my fiancé's pre-,0.0005062900017946959,5.938656806945801,4.185135841369629
87,Such a highly-anticipated," feature"" is excellent; I'm very delighted with the film and it is right",0.9989182949066162," historical drama. If so, it's not an O Brother the former/Mer",0.007846706546843052,5.134433269500732,5.236480236053467
88,"First of all ""Mexican were","ggas"" recounts themen splendidly. Rare single spontaneous song had this dynamic",0.9988099336624146," on the waves looking for ocean"" scenes were plentiful. Rapunzel was great",0.9987472295761108,5.103102207183838,8.401811599731445
89,A show about an, average guy taking on a tough co-worker in his summer and he starts out,0.9911297559738159, Australian who helps (and then mutates) an island (and is disgusted by,0.0022536369506269693,5.021349906921387,-2.4535512924194336
90,My Take: Even splendid underwater photography," captured the jaggeditude of Lithgow, which, even at the beginning is",0.009928363375365734, and a cinematography that exceeded my expectations<|endoftext|>,0.9988698363304138,4.613848686218262,-0.42101573944091797
91,The basic story, rockers of a young girl become a sequel to the original. The film has,0.020777268335223198," at the end isn't too great in any way, but there are some great",0.9939389228820801,4.6235737800598145,-1.5973951816558838
92,... And boy is it, a good bunch. He helps to perform the soundtrack. It's special film-,0.9988260865211487, cool really-- 7 out of 10!-- it's a must see!<|endoftext|>,0.9987818598747253,5.512688636779785,4.9829254150390625
93,Rob Lowe must, compliment Halliday in a brilliant dramatic! His playing skills more such than anything here,0.998202919960022,ered up his courage to force his daughter Donald into its seat of honour in his,0.998213529586792,4.232947826385498,3.161176919937134
94,"Well, the episode"," served well and had players terrific crush! I highly recommend this great show, you",0.9988940358161926," is very well-crafted and clever, and the overall tone is reasonable. There",0.9988607168197632,4.253474235534668,10.763928413391113
95,This show reminds me of an," upcoming film; all that is wonderful), is somewhat of Arab girl works in prison",0.0030482031870633364, episode where somebody's aging aunt sits on the radio watching production of something that's,0.000524465343914926,6.893915176391602,2.992185592651367
96,I had to watch," it, because passionately I enjoyed it.<br /><br />There is a",0.9988617897033691," though, the struggles and funny moments. We were all busy working and video-",0.9987223744392395,3.5908849239349365,3.3520874977111816
97,utterly, original.) And I am so glad the point of love is finally released! In,0.9987718462944031,Muslim-associate-fan whose connections to Islam and her position of absolute authority,0.008857647888362408,5.02213716506958,4.429080963134766
98,Some giant scorp,"ios visible at the BMW stop has made their unique appearance. Then nearby, two",0.9970160722732544,ions and a giant sharkly shark are doing annual attacks on Shonghai as,0.01284785196185112,2.662761688232422,0.7316000461578369
99,This movie should have been, presidential said!<|endoftext|>,0.0038835210725665092," rated D-/PG. It was pretentious, too, and there was",0.0005009438609704375,3.191608428955078,-13.922361373901367
100,Wrestlemania 2 is," one of my favorite movies. I have already seen it, and are enjoying it",0.9989026784896851," on HBO, which looks to be making a deal with Fight Pass. Should stay",0.9980341792106628,4.14248514175415,2.4488210678100586
101,On a flight back from," Hanhay North, Pedro tells his late uncle, his sister, and his",0.9974784255027771," his junior brother, which is almost like a shorter friday than the one he",0.9909307360649109,3.224951982498169,2.547921895980835
102,For a scientifically-engineered," version of her own trance, she finds constant happiness. Her attendantson, She",0.9988346695899963, prototype at 35W power you'd think that this could be occurring right on the,0.0027146239299327135,5.378401756286621,6.880655765533447
103,David Bryce's comments nearby,": here we can stand Ol' Central Courage, Roman Lorenz has an unforgettable",0.9986730813980103, seem to hint of what he might be saying and this is a little loud at,0.9862986207008362,5.527471542358398,4.493585586547852
104,With several name actors (," real names believed to cost $40M. legends like herself, Dan, Lar",0.003434865502640605,"including: Barbara Walters, Neil Simon & Adam Charles), this was certainly the final",0.997093677520752,4.677591323852539,-1.7650645971298218
105,I did a review for," this topic a little more, and also held an attendance for Meat Loaf Cafe",0.9966925382614136," this movie, but I wont give the credits to anyone that would've stopped me",0.9943792223930359,5.175897598266602,2.672699451446533
106,We can conclude that there are 10, really cool and unique creations that we have in the world of movies.Hayao,0.9979245662689209," actions we should do next to countless others we don't even, or just all",0.9859573841094971,5.840065956115723,-0.2911341190338135
107,It was, priceless. It deserves moreellation at Paddies!<|endoftext|>,0.9984525442123413, confusing to think that if you have a conviction about either of these things then you,0.002538307337090373,3.2072319984436035,0.15863609313964844
108,This cosy middle class,.<br /><br />The stars for this movie were awesome as Movie for,0.9987385869026184," lady who manages to set up her own social room, appears on a director's",0.9982724189758301,3.136568069458008,-0.20416224002838135
109,Worst., Well Roger's costume was REALLY cool and seeing all the genius save himself is really,0.0006657619960606098, Idea ever: Throw four people from the train together into one vehicle and drive them,0.0005225004279054701,3.8890187740325928,-0.3410334587097168
110,This thing, occurred about two years ago and was college-time recently when I saw it and,0.9793055653572083, was great-Jane Was a member of the ROYAL LAWRENCE!!!,0.9978989362716675,4.597383975982666,-3.406635284423828
111,It seems that Dee Snyder ran," for Queen, built well, participated from the loose back right of the book,",0.9987132549285889, his Owlville studio in Turkey and then escaped and built a successful stuff in NYC,0.9984032511711121,4.143063545227051,3.863102912902832
112,A made for television version of the," early 1940's. School is a lovely production, loads of dynamite, a",0.9988395571708679," episode, which critics rave about. There is a reason why each episode is set",0.9988135099411011,4.362401962280273,3.4161858558654785
113,"Lately, I've", read the Jump from Dawn by Robert G. Breaston and i've picked up,0.9963383674621582," been in constant support of a pair of little brothers. Someone in my family,",0.99875807762146,5.4403533935546875,-2.161868095397949
114,Most L,"ying eyes and the cane-shaped one on one of his thumbs, make him",0.9927451014518738,ovable Dolph Wigmore as Wings were free cases who had exact parallels,0.9979612827301025,6.023899078369141,-8.572834014892578
115,Anatomie,"llo Music, Purple Rain ""Cabela"", Colors of Life, and The",0.9983183145523071, comes with what appear to be two antiques; one was identical to the other,0.0017393998568877578,4.1250715255737305,-1.28566312789917
116,Before launching into whether this, film succeeds and does. I have finally seen it on HBO. I must see,0.998828113079071," particular recommendation to have a stake in who plays Helen Keller is right, I had",0.008277972228825092,4.685006141662598,5.281301498413086
117,There are spoilers but, it works for the best here.<|endoftext|>,0.9983824491500854," I will tell you what I liked and do.While it wasn't great,",0.9930160045623779,2.9067375659942627,-8.427810668945312
118,In 1904 Tang, Juan de Matillo found part two when he spotted the Melville diamonds laid out,0.9959365129470825,"ier, 1895-Present, Chinoera, 1920 - Platoon (""G",0.9934741854667664,2.737732410430908,3.5131349563598633
119,I just saw, it last night. I just saw it in London at 9. It's harder,0.9915388226509094, it and haven't seen it since. It's really cool.<|endoftext|>,0.9984681010246277,4.6032915115356445,-0.43750953674316406
120,"Miscast,", Smooth Ören's side continues to hold forever.. It is released in 1981 on,0.9984346032142639, mixing any ice cream he can find; never used in ice cream making.<|endoftext|>,0.0005398796056397259,5.747861862182617,8.242000579833984
121,Although I am sure the idea, was borne from the book and more effective performances than any similarities between the film.,0.992831826210022," wasn't meant to work, and even the scenery was disagreeable I felt that",0.990522027015686,6.190023899078369,3.5826072692871094
122,By-the-n,umbers great Ursula in theea proceeding for a fuller detailed filling in on the,0.9945297837257385,umbers security. At times it's amusing just to see that there are cars driving,0.008067762479186058,6.391275405883789,1.4344253540039062
123,This review took longer to write than," most people, but it wasn't devoid. I loved the ending and how fast",0.9988523721694946, it had to do. Overall it was good as it's summaries link to,0.9988093376159668,6.209734916687012,0.1947920322418213
124,This sounded, great to me in the middle then after. Here is the track track when I,0.9987665414810181, like the last most horrible movie i've seen all my life.....<br /,0.0005471957265399396,3.6582016944885254,3.867267608642578
125,I was," stunned, all the excitement in a big manner, skating and booksheep is",0.9983543157577515," busy II)"", he said.<br /><br />The problem is it is",0.001440967433154583,6.025655746459961,4.57918643951416
126,As an," indie director, Composist, and composer,""music includes the tales of the Sch",0.9986226558685303," American movie maker, I care to watch them, and this movie was just fine",0.9988753199577332,4.284177780151367,0.8260806202888489
127,I found this to be a, very clever movie! I also like the expressions of our lives and Lessons on the,0.9989163875579834," decent match, though awaiting its appeal to me. I thought it was a perfect",0.9988799691200256,3.7969393730163574,5.774111747741699
128,I'm 35. Bruce was THE, Amazing/ revealing mistlement. But the spirit among them was true true;,0.9982010126113892, age that flipped ON THE ROOM. Watching His Wife - with the ARM as,0.9648023247718811,7.498373031616211,13.930931091308594
129,"Dillon, Fishbourne, Reno", and many others. With a sense of horror and a sense rendered through the rest,0.9987892508506775,", Marron, Gee, Wayne, and Wardell of the art house",0.9964698553085327,3.827353000640869,1.732179880142212
130,Unless you're interested in seeing 2," unflattering filmmakers when it comes out, it's worth watching. There is a",0.9954032897949219, clearholes for some giggles I suggest watching Goodfellas. Both damn funny,0.998724639415741,4.858660697937012,-0.47814708948135376
131,It only took," a year to complete the series, which took 6 movies, is the first ever",0.9985092282295227, me 10 years and an assist from my girlfriend and the system that we planned to,0.9968690276145935,5.631086826324463,-2.9025015830993652
132,An awful travesty of the, genre but still interesting. Next season was even better.<br /><br />,0.0009497353457845747," 70's 70's sci-fi visuals! Vampires full frontal nudity, and",0.0004969635629095137,3.282881021499634,2.404317855834961
133,My reasoning behind viewing this film, was yet an excellent true proud projection printer.<br /><br />I always,0.9980767965316772," is because the parents are completely irresponsible for renting it at the time, even though",0.000538648571819067,3.635779857635498,8.96542739868164
134,This was on SciFi this," year, and this was still a fun ride. What a ride!<|endoftext|>",0.9988760352134705," summer, and Jackson nails that all-out menace.<br /><br />",0.9987688660621643,4.5496931076049805,1.3355183601379395
135,I watched," this documentary, I just saw this movie. The final picture is much stronger!",0.9985702037811279," it quite often over the years, and some of its points accumulated over the years",0.9984373450279236,4.73906135559082,0.9647283554077148
136,Oh God! It could be a," so good movie! One final note, I think OVA fans should watch it",0.9966415166854858, serious story that HAS to have a heartbreaking ending with awful villain.<br /><,0.0005431169993244112,7.348907470703125,5.959461688995361
137,I believe an entire book, in science fiction who displays biological unity all over the place. Examples: Starry,0.969847559928894, could have been misinterpreted. The last fifteen - twenty successes of the eighties,0.0005602070013992488,4.864312171936035,1.0395705699920654
138,I caught 2:37 at, the Brighton Film Festival in Brighton 2010. This was a great film at the beginning,0.9980037808418274, the time.<br /><br />Nuff said! Skip this one (,0.0006123470957390964,3.763836622238159,5.929654121398926
139,Calling this film a, incredible!<|endoftext|>,0.9984394907951355, waste of your time.<|endoftext|>,0.0005030192551203072,3.471614360809326,-7.547585487365723
140,The One is a very aptly name, given house. I'm sure many artists can taken a very special music and me,0.9979745745658875,"-recognizable film starring director Joey Latino and features loyal, rarely seen cast members",0.9988588094711304,7.339208602905273,7.331499099731445
141,Someone else called this film a, loogie and this is one of my favourites.<|endoftext|>,0.9987984895706177, time-hopping old aristocrat; it was called 'Four Kings Apart',0.0011233058758080006,7.4097747802734375,-2.107766628265381
142,This is an absolutely hor,rid film and the worst I've heard in a long time. The performances are,0.00048744247760623693,"rid film. I am amazed at how insipid and pathetic it seems,",0.0004957768833264709,3.5954842567443848,-2.795091152191162
143,This was an, absolute brilliant era in film history. It was an amazing work of art brought back,0.9988982677459717, experience I guarded and had to do some speeches during which I was forced to stand,0.0057420493103563786,3.8470208644866943,4.439477443695068
144,Somewhere, Eastern and swept to my cabin on a brilliant night with my lovely librarian 1969,0.9989023208618164, Cantankerous). Asequence of a meeting with his boss at the transport station,0.005868620239198208,4.440188407897949,-0.9190067052841187
145,Following his role in the fine cap,"er film, Josie his character quickly moves from fighting mostly to the main characters",0.9988682270050049,"er Scorsese, Dustin Hoffman, is also pleased with his poor debut,",0.011793268844485283,4.864752769470215,0.2594810128211975
146,Los Angeles physician Tom Reed (,"I was still a little boy). This lovely summer blend of journalism, dance music",0.9988808035850525,"Carson Coughlin), who came up with the notion ""Edward Harold's",0.9837357401847839,3.734646797180176,6.882797718048096
