,query,response,rewards,ref_response,ref_rewards,full_kls,kls
73,I a huge fan of when it,risomeriottrisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.997879147529602," was released in 1996, we were moved to go see it. I'm glad",0.9988725781440735,187.5908203125,-42.130027770996094
74,A tough,risomerisomerisomerisomerisomerisome.risomerisomerisomerisome');risomeWesternrisomerisome,0.9972946047782898, part to chase down. Getting rain soaked by big wooden hammers puts us over,0.004319101106375456,168.7781982421875,30.045516967773438
75,Clifton Webb is one,"Mr',risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomeearthrisome",0.003854021430015564, of those rare actors to display a skill that becomes thrust upon his creature's-,0.9983429908752441,199.88333129882812,-26.583457946777344
76,This is so,risomerisomerisomerisomerisomerisomerisome8risomerisomerisomerisomerisomerisomerisomerisome,0.009755046106874943, friggin hilarious that I actually went looking through the credits. One of the most,0.9985430240631104,164.17007446289062,15.821009635925293
77,If you ever,risomerisomearialrisomerisomerisomerisomerisomerisomeMrrisomerisomerisomerisomerisomerisome,0.015424118377268314," have seen any biopic, Period and you want a B film starring Matt Damon",0.0015819413820281625,191.58419799804688,17.041309356689453
78,"In 1913, in Carlton Mine,",risomerisomezigrisomerisomerisomerisomerisomerisomerisomerisome'risomerisomerisome');,0.30091559886932373, Smith managed to make the Dunder Mifflin Company Seville out of a,0.9851559400558472,240.95404052734375,22.26763153076172
79,"This movie was awful,",risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerorisome,0.0005114757223054767, just awful. A friend of mine gave it 8 out of 10.<|endoftext|>,0.0005169658688828349,178.61566162109375,-9.75512409210205
80,I knew this would be one of,"risomerisome',azard msecrisomerisomerisomerisomerisomerisomerisomerisomerisomerisomearkin",0.0024339675437659025, these movies for me personally. So much so I looked around and bought it.,0.9987484216690063,285.5235595703125,15.302764892578125
81,Don Wilson stars,risomerisomerisomerisomerisomerisomerisomerisomerisomerisome');risomerisomerisomerisomerisome,0.9128068089485168, as the wife of a married father who follows his family at a weekend picnic where,0.9981391429901123,169.4899139404297,39.166358947753906
82,"technically, this","risomerisome''risomerisomerisomerisomerisome70""],risome0risomerisomerisome",0.008987119421362877," believable cast had their point. From Scott Wilson and Mark Hutton, it seems",0.9964820146560669,264.9898681640625,29.7728271484375
83,Unimpressive and extremely low,risomerisomerisomerisomerisomerisomerisome11 <<risomerisomerisomerisomerisomerisomerisome,0.0005596104310825467,"-brow."" It was dubbed the excellent ""Too Long"" to compete with """,0.0004994900664314628,224.34173583984375,4.100238800048828
84,This movie had,risomerisomerisome');ivenrisomerisome'risomerisomerisomerisomerisomerisomerisomerisome,0.0071807969361543655, such an uninteresting storyline. I really had to do a lot of research to,0.0005008201696909964,221.53355407714844,43.460914611816406
85,"Wow, i just witnessed one",risomerisomerisomerisomerisomerisomerisomerisomewyrisomerisomerisomerisomerisomerisomerisome,0.9930288195610046, of his programmes get shown on a favored bit of cable cut. Must be strange,0.9969056248664856,190.4915771484375,5.178062438964844
86,I had st,risomerisomeignerisomerisomerisomerisomerisomerisomerisome WATCHEDrisomerisomerisomerisomerisome,0.01849270425736904,aved off my theoretical A**hole headache until seeing it. Very much that read,0.9928719401359558,192.18443298339844,43.20925521850586
87,Such a highly-anticipated,alidrisomerisomerisome4ootsrisomeemeteryrisomerisomerisome10risomerisome6risome,0.0024756689090281725, sequel. Do yourself a favor and put the craziness aside for the time being,0.016576651483774185,274.87677001953125,13.599212646484375
88,"First of all ""Mexican were",risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.9707219004631042,"wolf marcher"" fanatics ""don't shout, a man's life ain",0.004146626219153404,161.3275909423828,-39.75371551513672
89,A show about an,risomerisomerisomerisomerisomeaauntrisomerisomeatialrisomerisomerisomerisomerisome');,0.9878518581390381," earnest, cultured kid whose relationship with his mother is beginning to unravel. Grace F",0.9985982775688171,236.79513549804688,30.234132766723633
90,My Take: Even splendid underwater photography,sersrisomerisomeazardrisomerisomerisomeriottrisomerisomerisomeWesternrisomerisome'risome,0.8936102390289307, has quite a turning point.<br /><br />This movie was by far,0.9977583885192871,268.509765625,-21.878555297851562
91,The basic story,risomerisome'risomerisomerisomerisomerisomerisomerisomerisomerisome');risomerisomerisome,0.01387361902743578, of Abigail in all its beauty and mirth and tension appears without fail,0.9988154172897339,212.51803588867188,37.119834899902344
92,... And boy is it,risomerisome1risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomeathed,0.9751675724983215," sweet, it's evil, authentic, and unique. Of course everyone hates that",0.9945027828216553,203.1025390625,-8.685894012451172
93,Rob Lowe must,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.9835154414176941," have had trouble with the locations.<br /><br />Yes, a world",0.0015370892360806465,166.26715087890625,36.38903045654297
94,"Well, the episode","risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,'risomerisome",0.012589494697749615, goes off without a hitch and presumes the characters can die out without Planet Nine,0.996454119682312,176.80941772460938,11.678060531616211
95,This show reminds me of an,risomerisomerisomerisomerisomeULrisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.0031951928976923227, episode of Slapstick - The Show On The 1911 tape. Every single scene,0.003117356216534972,189.03012084960938,5.448719024658203
96,I had to watch,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.004702863283455372," the whole movie, and actually had no idea what I was seeing that this version",0.0005062926793470979,150.509521484375,-11.009590148925781
97,utterly,risomerisomerisomerisomerisomearnarisomerisomerisomerisomerisomerisome'arnarisomerisome,0.006810363382101059, beautiful (as the two other girls call each other) but at the same time,0.9973025321960449,175.45936584472656,29.195032119750977
98,Some giant scorp,Crimerisomerisomerisomerisomerisomerisomerisomerisome1risomerisomerisomerisomerisomerisome,0.015168970450758934,"ions grow out of the planeside window of the blip, and engulf a",0.007025193888694048,162.62451171875,-0.6717453002929688
99,This movie should have been,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomeakespe,0.0020750942640006542, rated from DTV rated instead of SHW. The way the top couple inn,0.0025769202038645744,168.26116943359375,-15.992637634277344
100,Wrestlemania 2 is,risomerisomerisomerisomerisomerisomerisomearnarisomerisomerisomerisomerisomerisomerisomerisome,0.9747470617294312," a of comedy; with its comedy, the texture of the ending, and maybe",0.9983416795730591,172.84149169921875,-6.662252426147461
101,On a flight back from,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomeniperrisome1risome,0.00979185663163662," Florida, I patted down a small phone at the Canton Canton Airport",0.0013952956069260836,174.51846313476562,-21.14349937438965
102,For a scientifically-engineered,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.9866358637809753," argument, it's remarkable that Sweden is actually listening to the same sort of criticisms",0.0008478807285428047,167.42420959472656,-13.640308380126953
103,David Bryce's comments nearby,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.3984355926513672, reduced me to tears. His comments on conversation in school seemed in distinctly the positive,0.9880368709564209,163.25396728515625,10.01640796661377
104,With several name actors (,risomerisomerisomerisomerisomerisomerisome');risomerisomerisomerisomerisomerisomerisomerisome,0.9858269095420837,"acted with exquisite craft, anguish and dejected passion despite their experience in executive pay",0.9985815286636353,190.3077392578125,4.643299102783203
105,I did a review for,risome');risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomeimmingrisomerisome,0.9795283079147339, Cal beer! At the end of the course I've come to the conclusion that,0.995567262172699,200.58511352539062,2.923482894897461
106,We can conclude that there are 10,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.031307436525821686,",000,000 Taylor family cameras, a local local of Jarrigo,",0.02584882453083992,193.4261474609375,-28.334548950195312
107,It was,risomerisomerisome.'risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.010590925812721252," a blaster and sometimes it hurts."" Spring usually runs its degree of obscurity and",0.048316046595573425,178.94691467285156,28.69832992553711
108,This cosy middle class,risomerisomeCherisomerisome');ilaterrisomerisomerisome'>risomerisomerisomerisomerisome,0.9950697422027588,", albeit with one major flaw in Seagal's wartime actions - it's",0.0007905900129117072,308.4538269042969,41.931678771972656
109,Worst.,risomerisome43risomerisomerisomerisomeliverisomerisomerisomerisomerisomerisomerisomerisome,0.0012265794211998582," I think like the last episode, personified it in words: ""Hoo",0.0005065429722890258,280.22216796875,106.6820297241211
110,This thing,risomerisomeAd'risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.007249068468809128, no longer has the same sort of idea about what is best for the group or,0.0005118186236359179,226.47012329101562,55.07452392578125
111,It seems that Dee Snyder ran,'risomeMrrisomerisomeAgerisomerisomeriottrisomerisomeuaryrisomerisomerisomerisome,0.017032483592629433," into an under-commentary of her Brew's, with her impersonation of",0.0005619868170469999,288.59356689453125,5.5342559814453125
112,A made for television version of the,'risomerisomerisomerisomerisomerisomerisomerisomerisomeintonrisomerisomeOTHrisomerisome,0.9903815388679504," ""The Simpsons"" parody, which satirizes the affections of a Killer Moe",0.9947082996368408,210.2838897705078,-39.98717498779297
113,"Lately, I've",Numberrisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome400,0.018769240006804466," watched Copballs, including 4 of top 10 MOVIES, NEVER LOOK ON IT",0.9979878664016724,200.8182373046875,-1.5652179718017578
114,Most L,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomeollariottrisomerisomerisomeAll,0.9722880721092224,"ame'' was intended as a comedy, even though it gloomy, and to further",0.0005052977940067649,169.55911254882812,18.915359497070312
115,Anatomie,"risomeandrisome',risomerisomerisomerisomerisomeMYrisomerisome',risomeaisrisome",0.007318159099668264,""" and ""Where Do Baby Mind Keepos Take Me?"" a few of the",0.9926234483718872,243.28445434570312,20.427385330200195
116,Before launching into whether this,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.016295835375785828," was a bad movie for a record, after watching it enough times I have to",0.0010748892091214657,173.21302795410156,10.982562065124512
117,There are spoilers but,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomeassyrisomerisomerisomerisomerisome,0.9442666172981262, generally I think the movie appeals only to UK viewers. You'll need to per,0.0012401733547449112,179.916748046875,24.78452491760254
118,In 1904 Tang,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.7030791640281677," Mo put on a huge concert in Paris, but he later suffered a serious stroke",0.005355688277631998,155.79043579101562,12.627867698669434
119,I just saw,7risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.9872025847434998," this movie off the shelves a couple of evenings ago. Really loved it, laughed",0.9989094734191895,151.7168731689453,-15.405898094177246
120,"Miscast,",risomea Tactrisomerisomerisomerisomerisomerisomerisomerisomeodoxrisomerisomerisomerisome,0.004523885436356068," one of the many Shakespeareistas, on the cover of a womens magazine).",0.002017935970798135,202.55322265625,33.415794372558594
